# P-values for the first sequence, p-values for the second sequence, matrix IDs, matrix names, and calculated 'Absolute difference log(p) for two sequences' from the norm file. The table is sorted form the highest to the lowest 'Absolute difference log(p) for two sequences'
#/ Rank	Absolute diff_log(p)_for_two_seqs	rs11452686-T	rs11452686-TA	Matrix_ID	Matrix_name
333	0.00352754627139396	0.549657195018146	0.554139952995917	M00978	V$LEF1TCF1_Q4
334	0.00352311318047543	0.445851627779081	0.449483205874313	M01415	V$SHOX2_01
335	-0.00352152674809869	0.101643436294063	0.100822581298545	M01272	V$SOX2_Q6
336	-0.00351978936145925	0.107706583804659	0.10683719126679	M00991	V$CDX_Q5
337	0.00350684489041508	0.316505152690909	0.319071217571797	M00252	V$TATA_01
338	0.00350526861907841	0.660391193988842	0.66574289793175	M00426	V$E2F_Q4
339	0.00350512959689075	0.714944102042018	0.720737663255562	M01656	V$P63_01
340	0.00349989035160231	0.421326116307567	0.424735215420766	M01370	V$HOXA4_01
341	0.00347629724662046	0.513867407027558	0.517997149534127	M01438	V$IPF1_06
342	0.00347578497962012	0.647205581001829	0.652406138423921	M00205	V$GRE_C
343	0.00346956715450771	0.755456071538173	0.761515562484937	M00511	V$ERR1_Q2
344	0.00346941437432025	0.187013902738428	0.188513869438718	M01404	V$HOXD13_01
345	0.00346495473683953	0.730651092398599	0.736503801268213	M00496	V$STAT1_03
346	0.0034589905007395	0.257874622478043	0.259936696762741	M00616	V$AFP1_Q6
347	0.00345898991659761	0.844730016142802	0.851484832618048	M00484	V$NCX_01
348	0.00345731049712589	0.489523837079479	0.493436367433484	M01441	V$OG2_02
349	0.00345101370728437	0.697495086143379	0.703059637754051	M01651	V$P53_03
350	0.00344750589035731	0.48487571871424	0.488740064985335	M01397	V$VAX1_01
351	0.00343211910374303	0.383003405676681	0.386042175918296	M01396	V$HOXB7_01
352	0.00342442831504264	0.0695710170234828	0.0701217555514454	M01351	V$HOXA9_01
353	0.00342084170011958	0.295844042670117	0.298183542609725	M01489	V$NKX61_03
354	0.00341929824714204	0.467316450429112	0.471010260086813	M00135	V$OCT1_01
355	0.00341388471991322	0.557861169748868	0.56226366335725	M01325	V$LH2_01
356	0.00341382702590032	0.777405712510738	0.78354068981047	M00184	V$MYOD_Q6
357	0.00340477823780391	0.639777158666429	0.64481259084936	M00284	V$TCF11MAFG_01
358	0.00340260662037739	0.558607597440347	0.563001361009224	M00445	V$XVENT1_01
359	0.00340003768795266	0.51389993715919	0.517938986069773	M01367	V$LHX9_01
360	0.00339700548805433	0.115683600923346	0.116592013933854	M00403	V$AMEF2_Q6
361	0.00339064546505108	0.712115286309451	0.717696707591737	M00200	V$CAAT_C
362	0.00336530309166982	0.655540272417142	0.660639718315288	M01433	V$SIX2_01
363	0.00336222262405556	0.561288791342333	0.565651043040611	M01327	V$VAX2_01
364	0.00335604703393677	0.368824872988244	0.371686038839791	M01472	V$IRX5_01
365	0.00335282639717391	0.705006604585527	0.710470437789403	M01145	V$CMYC_01
366	0.00334935684588525	0.73024293160418	0.73589646843451	M00764	V$HNF4_DR1_Q3
367	0.00334352190072149	0.600141446584654	0.604779612875493	M01349	V$HB9_01
368	0.00334339343278639	0.41129200146606	0.414470530674612	M01405	V$IRX2_01
369	0.00334288929085791	0.693713514344752	0.6990738298721	M00223	V$STAT_01
370	0.00333451591995138	0.175935823668531	0.177291859255975	M01467	V$HOXB13_01
371	0.00332098608628068	0.645073220634167	0.650024909050891	M01227	V$MAFB_01
372	0.00331727140675359	0.554561427148308	0.558813552355365	M01340	V$BARX1_01
373	0.00331721816478264	0.513311191814135	0.51724696553617	M01480	V$OBOX5_02
374	0.00330686179493883	0.432838853239269	0.436147210876417	M00210	V$OCT_C
375	0.00330384420097096	0.525782378523955	0.529797458902559	M01295	V$ATF5_01
376	0.00330242950843485	0.286433235288846	0.288619611605943	M00062	V$IRF1_01
377	0.00330107809242353	0.26122828404232	0.263221449119939	M00132	V$HNF1_01
378	0.00329941297042863	0.396755096960808	0.399780795333103	M00746	V$ELF1_Q6
379	0.00329060578275675	0.73094680842012	0.736506153868178	M00201	V$CEBP_C
380	0.00329025962158949	0.813925707493714	0.820115509973379	M00727	V$SF1_Q6
381	0.00329025109525016	0.643232703570981	0.648124394532708	M00432	V$TITF1_Q3
382	0.00327914444626357	0.671916000042774	0.677008509253697	M00097	V$PAX6_01
383	0.0032789303595645	0.468384248694439	0.471933940598201	M01424	V$HOXB4_01
384	0.0032760892581013	0.578674426260273	0.583056147840417	M01402	V$HOXA2_01
385	0.00327384439307016	0.437101946207886	0.440409404777752	M01455	V$EN2_01
386	0.00327068966637206	0.323211801474644	0.32565511167735	M01476	V$POU2F3_01
387	0.00325914708195091	0.55739889863667	0.5615976131641	M01452	V$HOX13_02
388	0.00325461850016645	0.729067746755962	0.734551930395823	M01198	V$RXRLXRB_01
389	0.00324914113134739	0.463346850574596	0.466826344346838	M01460	V$HOXB6_01
390	0.0032438863401516	0.228165932715127	0.229876558724823	M01449	V$CDX2_01
391	0.00324113450346764	0.328877235930443	0.33134082422362	M01368	V$OCT2_01
392	0.0032290120011142	0.49883401362032	0.502556703965175	M01331	V$ISX_01
393	0.00321350225289047	0.626942036412096	0.631598212857569	M01389	V$RAX_01
394	0.00321204909308721	0.766111991007041	0.771799173147423	M00979	V$PAX6_Q2
395	0.00319790334655809	0.630192928376132	0.634850445716624	M00992	V$FOXP3_Q4
396	0.00319514268655485	0.144015368796039	0.145078809643304	M01399	V$HB24_01
397	0.00319503497313312	0.331584711664667	0.334033122542379	M01124	V$OCT4_02
398	0.00317059329452218	0.229139151740427	0.230818117300157	M01471	V$LHX3_02
399	0.00316580678758827	0.264254993385322	0.266188328602719	M01418	V$LIM1_01
400	0.00315784939200148	0.338455581447324	0.34092553430241	M00463	V$POU3F2_01
401	0.00314078275008295	0.435640754329449	0.438802692875031	M01261	V$HNF3A_01
402	0.00313077780739035	0.0188247562138408	0.0189609519857051	M00348	V$GATA2_02
403	0.00312565005255447	0.630917048254752	0.635474185064056	M00050	V$E2F_02
404	0.00312418514040319	0.55302442058592	0.557017057240756	M01330	V$HOXB3_01
405	0.00309225565579652	0.386063389888923	0.388822040795645	M01146	V$DMRT1_01
406	0.00307608684334429	0.600618045428415	0.604887295638652	M00117	V$CEBPB_02
407	-0.00307439035230628	0.392732235240202	0.389961883211822	M00410	V$SOX9_B1
408	0.00307315553923043	0.632882719203873	0.637377007745186	M00254	V$CAAT_01
409	0.00306389218277386	0.656086937360684	0.6607319126193	M01388	V$DLX5_01
410	0.0030617767138498	0.611543836838743	0.615870455168853	M01387	V$OTX2_01
411	0.00303539211416032	0.701115461303565	0.706032896152901	M00085	V$ZID_01
412	0.00302309424232605	0.298258734668959	0.300342136156229	M01004	V$HELIOSA_02
413	0.00301794550566005	0.815758296168118	0.82144680488663	M00684	V$XPF1_Q6
414	0.00301120168122587	0.636758958286969	0.641189298393811	M00973	V$E2A_Q6
415	0.0030099196362996	0.576054702568065	0.580060971916	M01448	V$HOXD1_01
416	0.00297570498187882	0.355933417402059	0.358380581131717	M00451	V$NKX3A_01
417	0.00296350292855291	0.584387523119576	0.588388855038525	M01400	V$DLX3_01
418	0.00295649054198716	0.67408110319254	0.678685613177895	M00698	V$HEB_Q6
419	0.0029560891784384	0.572943638492604	0.576856766050245	M01022	V$LEF1_Q2_01
420	0.00294654197563715	0.7515879109386	0.756704519709493	M00127	V$GATA1_03
421	0.00293910574873202	0.62351172514638	0.627745676924385	M01366	V$OTX1_01
422	0.00293394061129482	0.640944848581375	0.645289505273253	M00425	V$E2F_Q3
423	0.00292661181656925	0.636009003491085	0.640309397041002	M00116	V$CEBPA_01
424	0.00291187721434311	0.452087432231293	0.4551287929534	M01369	V$HOXC4_01
425	0.00290946763034283	0.483224840736385	0.486472975323439	M00099	V$S8_01
426	0.00290800412637846	0.70654051935017	0.711287337494515	M01154	V$CMYC_02
427	0.0029031894413043	0.388001974450554	0.390604394543266	M00394	V$MSX1_01
428	0.00290110524703004	0.754949384485309	0.760009359457287	M00320	V$MTATA_B
429	0.00289518450709256	0.673746887671652	0.678253364094239	M00498	V$STAT4_01
430	0.00288957277211707	0.734634954561103	0.739539135682005	M01169	V$IK_Q5
431	-0.00288358942685674	0.304573367833326	0.302557787826729	M01406	V$HOXC6_01
432	0.00287673825363655	0.467742493821585	0.470851073668016	M01392	V$HOXA6_01
433	0.00286526523899626	0.820825758282015	0.826259073685666	M00413	V$AREB6_02
434	0.0028530107602911	0.30790598025834	0.309935365551019	M01391	V$PAX6_02
435	0.00282343237912286	0.169200565516035	0.170304154535948	M01409	V$LMX1_01
436	0.00282270879883578	0.797719229025337	0.802920912784957	M00072	V$CP2_01
437	0.00281603276538944	0.313931098009786	0.315973289718283	M00465	V$POU6F1_01
438	0.00281264544394856	0.936282680954394	0.942366058211492	M00328	V$PAX8_B
439	0.00279018211921939	0.496288538751275	0.499487274202838	M01485	V$IRX3_02
440	0.00277970963685462	0.820937443503611	0.826208719819071	M00701	V$SMAD3_Q6
441	0.00277949632083976	0.80025630862715	0.805394394851367	M00412	V$AREB6_01
442	0.00277617393981869	0.674824241992593	0.679151789694961	M00430	V$E2F1_Q4
443	0.00277515858874	0.391970503537463	0.394483229921849	M00248	V$OCT1_07
444	0.0027631242391998	0.688474314955694	0.692868578890145	M01013	V$IPF1_Q4_01
445	-0.00273162356179496	0.353196468692681	0.350981906936541	M00317	V$LDSPOLYA_B
446	0.00271017396298717	0.83112978224769	0.836332586587967	M00105	V$CDPCR3_01
447	0.00270867677610705	0.747457807143236	0.75213423886263	M00711	V$ZTA_Q2
448	0.002706185904871	0.747276239806938	0.75194722279675	M00770	V$CEBP_Q3
449	0.0027020187144563	0.545449748724038	0.548853912901052	M01468	V$DLX2_01
450	0.00270046398959714	0.806993913073839	0.812027473304927	M01242	V$MTF1_01
451	0.00269053752140802	0.0997072794725781	0.100326902531724	M00790	V$HNF1_Q6
452	-0.00267288163376278	0.306566408662902	0.30468542845249	M00699	V$ICSBP_Q6
453	0.002672107149153	0.710947990281145	0.715335763036362	M01463	V$DOBOX5_01
454	-0.00264491983600318	0.31985810051756	0.317916035490574	M01255	V$IPF1_05
455	0.00263409353465238	0.257133483587021	0.258697795047686	M01150	V$DMRT5_01
456	0.00259602424998354	0.786204346126845	0.790918009158603	M00173	V$AP1_Q2
457	0.00259478395992251	0.794950579113951	0.799714396019735	M01195	V$TBX22_01
458	-0.00259097025970845	0.255151443108742	0.253633759287078	M01465	V$PIT1_01
459	0.00257558366501529	0.596773504175402	0.600323185060285	M01427	V$NKX12_01
460	0.00257525273113832	0.688922358464805	0.693019623781799	M00912	V$CEBP_Q2_01
461	0.0025592426891746	0.562796809365968	0.566123091142114	M00516	V$E2F_03
462	-0.00255517007323391	0.250448089021438	0.248978904769331	M01473	V$BRN4_01
463	0.00254943239372388	0.70596898313268	0.710125410052151	M01314	V$LHX61_01
464	0.00254727193055511	0.811052863709874	0.815823918667458	M00185	V$NFY_Q6
465	0.00254420831636928	0.664264417576267	0.668167269472107	M01338	V$HOXD3_01
466	0.00253369777739731	0.0830615500028976	0.0835475519342345	M00278	V$LMO2COM_02
467	0.00251394870028415	0.822593518008675	0.827368975280339	M01262	V$TBX18_01
468	0.00251099181925676	0.830290118566906	0.835104571625611	M00107	V$E2_01
469	0.00249293244053483	0.230706673200624	0.232034781274749	M01413	V$HMX3_02
470	0.00248254046031049	0.839604578229216	0.844417720328279	M00183	V$MYB_Q6
471	0.00245048497788014	0.192439255886376	0.193528153938067	M01363	V$LMX1B_01
472	0.00243525873393177	0.842593333606328	0.84733135497864	M00993	V$TAL1_Q6
473	0.00239999308557022	0.815225526920607	0.81974308763995	M01070	V$CMAF_01
474	0.00239980810736032	0.73483749136417	0.738909268199964	M00777	V$STAT_Q6
475	0.00239380044167388	0.838790794655103	0.843426915386436	M00066	V$TAL1ALPHAE47_01
476	-0.00238890116108138	0.845533852179897	0.840895636208146	M00493	V$STAT5A_03
477	0.00238088584540813	0.857654144946921	0.86236888159662	M00134	V$HNF4_01
478	0.00237882035497758	0.698020025594431	0.701853876063051	M01197	V$ELF5_01
479	0.00235425031985816	0.762261964447035	0.766405301210654	M01185	V$BCL6_02
480	0.00234071920197454	0.589084169503985	0.592267731003358	M01339	V$PAX7_01
481	0.00234003589166719	0.812780336186365	0.817171523254197	M01108	V$HOXA7_01
482	0.00233416110645625	0.856214122090997	0.86082832306863	M00687	V$ALPHACP1_01
483	0.00233075417090922	0.396521475858837	0.398655231935819	M01470	V$NKX63_01
484	0.00232884961897412	0.738864758240677	0.742837469781241	M00736	V$E2F1DP1_01
485	0.00232537957505022	0.75599890435196	0.760057669447582	M00073	V$DELTAEF1_01
486	0.00231908490529004	0.684854501475059	0.688521330926969	M00250	V$GFI1_01
487	0.00231673870630311	0.738819584208418	0.742771339345581	M00738	V$E2F4DP1_01
488	0.00230370190981001	0.754602232010033	0.758615631735369	M01422	V$LHX61_02
489	0.00230255779394321	0.785527838364658	0.789703637467427	M00538	V$HTF_01
490	0.00230027719640828	0.78917452638519	0.793365544783435	M00212	V$POLY_C
491	-0.00229393347116612	0.771935951520526	0.767869352862436	M00962	V$AR_Q6
492	0.00229364693699305	0.737853265269362	0.741760410799964	M01371	V$GBX1_01
493	0.00227523646225952	0.857349422067208	0.861852797994749	M00172	V$AP1FJ_Q2
494	0.00226595744539243	0.841107558985325	0.845507556645905	M00967	V$HNF4_Q6
495	0.00226431397022342	0.746412881751823	0.75031467371269	M01421	V$LHX4_01
496	0.00224542273929959	0.780962293704116	0.78501054129459	M01428	V$GSC_01
497	0.00221309770473717	0.8582050268121	0.862589469012871	M00775	V$NFY_Q6_01
498	0.00220666340314031	0.762157249320063	0.766039648305445	M00925	V$AP1_Q6_01
499	0.00219180081110582	0.233655292913616	0.234837486929605	M01410	V$IRX4_01
500	0.00218887576082852	0.762220363044953	0.7660717064587	M00737	V$E2F1DP2_01
501	0.00213538553014099	0.798543816658133	0.802479850878929	M01442	V$BSX_01
502	0.00212342499848692	0.856114071229942	0.860310176691924	M01282	V$PPARA_Q6
503	0.00211523458327258	0.753978207749875	0.757659421769124	M00740	V$E2F1DP1RB_01
504	0.0021117385459781	0.690523091095053	0.693888906850528	M01131	V$SOX10_Q6
505	-0.0021084580258548	0.27715681110737	0.275814502417537	M00289	V$HFH3_01
506	0.00209863618286178	0.869014751412764	0.873224243856404	M01031	V$HNF4_Q6_01
507	0.00208006013868725	0.805811501072036	0.809680204933608	M01334	V$NKX11_01
508	0.00204983325079357	0.876953602401975	0.881102532889087	M00281	V$RFX1_02
509	0.00203965149211766	0.857659743899359	0.861697191575025	M00188	V$AP1_Q4
510	0.00203302726908224	0.813946903291924	0.817766098686595	M00693	V$E12_Q6
511	0.00202813185305796	0.75834705472544	0.761896776704446	M00285	V$TCF11_01
512	0.00201864303429738	0.880615278223923	0.884717991291159	M01299	V$MECP2_02
513	-0.00201864058639045	0.488254338311918	0.485990153509364	M01357	V$PBX1_04
514	0.00199322400050903	0.78599356191103	0.789609223524709	M01447	V$PITX2_01
515	0.00199217330588233	0.860973944238495	0.864932431768235	M01152	V$PXRRXR_01
516	0.00198851716676347	0.840096202703931	0.843951596044763	M00421	V$MEIS1BHOXA9_02
517	0.00198419856775268	0.886745946492484	0.890806567989108	M00249	V$CHOP_01
518	-0.00198149112761259	0.198239104536748	0.197336688552631	M00101	V$CDXA_02
519	0.00198076276287557	0.812918268840364	0.816634355156291	M00926	V$AP1_Q4_01
520	0.00197708210380249	0.390945370779608	0.392729167596927	M01336	V$HOXA7_02
521	0.0019678737494862	0.894283134197159	0.898344501516077	M00326	V$PAX1_B
522	0.00194792120691378	0.881455272537635	0.885417703230321	M00806	V$NF1_Q6_01
523	0.0019425565761932	0.870334195599246	0.874235834320587	M00084	V$MZF1_02
524	0.00193865224985022	0.893981708343262	0.897981284049272	M00076	V$GATA2_01
525	0.00193817791762541	0.268776433858869	0.269978615154541	M01286	V$SOX_01
526	0.00191702098737453	0.682251411542184	0.68526959658238	M00939	V$E2F1_Q4_01
527	0.00188816544385884	0.341770407809133	0.343259544674523	M01377	V$IRXB3_01
528	0.00188066567125283	0.415199823904467	0.417001700808913	M01318	V$IRX3_01
529	0.00186001214202863	0.729849854633651	0.732982385303957	M00133	V$TST1_01
530	0.00184931896217777	0.730608738939783	0.733726460753801	M00109	V$CEBPB_01
531	0.00184649701324535	0.80858921014399	0.812034421068133	M00136	V$OCT1_02
532	0.00183665176694348	0.107172720904828	0.107626919112305	M00742	V$HFH4_01
533	0.00182425274385818	0.808387268592943	0.811790038689886	M01665	V$IRF8_Q6
534	0.00181771788900366	0.869315046569089	0.872961146291835	M00004	V$CMYB_01
535	0.00181263673236818	0.8960160824674	0.89976364513256	M00657	V$PTF1BETA_Q6
536	0.00180959927630116	0.894839279978761	0.898575636038892	M00799	V$MYC_Q2
537	0.00179592626991373	0.686527111022388	0.689371966160019	M00124	V$PBX1_02
538	0.00178156401160956	0.814610144741127	0.817958704244288	M00621	V$CEBPDELTA_Q6
539	0.00176777565822875	0.843036155380952	0.846474688617086	M01443	V$MOX1_01
540	0.00176330128267037	0.916177791460166	0.919905173610701	M01023	V$HSF1_Q6
541	0.00176197506828651	0.804105644757219	0.807374606544033	M00739	V$E2F4DP2_01
542	0.00175561551843537	0.792608108976027	0.795818675805564	M01058	V$GFI1B_01
543	0.00172229059039759	0.856637791857458	0.860041723088042	M01302	V$MYF_01
544	0.00171860434869967	0.905168908939833	0.908757969684994	M00411	V$HNF4_01_B
545	0.00170622568445924	0.91467284259366	0.918273413275188	M00762	V$DR1_Q3
546	0.00166777628479137	0.892097286004795	0.895529701515702	M00088	V$IK3_01
547	0.00166357245893023	0.906838303784626	0.910318624914417	M00070	V$TAL1BETAITF2_01
548	0.00166138957850089	0.898771565262202	0.90221639256235	M00731	V$OSF2_Q6
549	0.00165881713167471	0.847661388935439	0.850905280098883	M00277	V$LMO2COM_01
550	0.00165823248339786	0.741610536094088	0.744447582099387	M00940	V$E2F1_Q6_01
551	0.00165259212991388	0.821924098202783	0.825057669934992	M01592	V$LBP9_01
552	0.00165210327160727	0.910915302941987	0.914387122868798	M00280	V$RFX1_01
553	0.00163771839860274	0.749575130657787	0.752407104270231	M00919	V$E2F_Q4_01
554	0.0016359392519586	0.370038065099525	0.371434586159166	M01147	V$DMRT2_01
555	0.00163474516667208	0.889261267346774	0.892614878893428	M00215	V$SRF_C
556	0.00162615981770147	0.878105246419276	0.881399361897809	M00059	V$YY1_01
557	0.0016158720744313	0.839546202890604	0.84267570646912	M00427	V$E2F_Q6
558	0.00160700603579105	0.880730134554371	0.883995109128653	M01440	V$LHX8_01
559	0.00157178304073888	0.916743919370387	0.920067777308787	M00767	V$FXR_IR1_Q6
560	0.00155922406294394	0.872316808746517	0.875454269511094	M00924	V$AP1_Q2_01
561	0.00154548644601554	0.7870811541042	0.789887061769393	M00446	V$SPZ1_01
562	0.00150462887483874	0.77674130731378	0.779437022554279	M00918	V$E2F_Q3_01
563	0.00149833762859353	0.882573165055968	0.885623345116311	M01267	V$FRA1_Q5
564	0.00149772713279361	0.395708159067971	0.397075171518421	M01321	V$HOXC8_01
565	0.0014968738277021	0.934287989337539	0.937513736332745	M00327	V$PAX3_B
566	0.00149208434215112	0.931977737654278	0.935185194750082	M01132	V$SF1_Q6_01
567	-0.00147510660663652	0.322025150442557	0.32093322862399	M00747	V$IRF1_Q6
568	0.00146073401334068	0.937913975834591	0.941073927281786	M01220	V$STAT3STAT3_Q3
569	0.00144022725362816	0.928342796033157	0.931426519301928	M00512	V$PPARG_01
570	0.00143534317607538	0.912208581217788	0.915228417927834	M01270	V$PPARG_Q6
571	0.00142254225762454	0.919653115149725	0.922670400447085	M00821	V$NRF2_Q4
572	0.00141258995952491	0.792847748706196	0.795430770601245	M00920	V$E2F_Q6_01
573	0.00139757915695189	0.918241567447197	0.921201269743974	M01139	V$LMAF_Q2
574	0.00137251625990593	0.887029887572838	0.889837633971678	M00447	V$AR_Q2
575	0.00136615669309099	0.905995528717088	0.908849998924873	M00517	V$AP1_01
576	0.00135458158017653	0.928658846989377	0.931559892364821	M00532	V$RP58_01
577	0.00135269952015343	0.917142603277243	0.920003686020008	M01298	V$MECP2_01
578	0.00134788552965573	0.939529234259025	0.942449706716246	M00959	V$ER_Q6_02
579	-0.00133969866931583	0.359844207199148	0.358735880862414	M00795	V$OCT_Q6
580	-0.00133599739130585	0.745790443698882	0.743499732782094	M01250	V$E2F1_01
581	0.00132784944373321	0.287777230687606	0.288658452112668	M00057	V$COMP1_01
582	0.00132090572692018	0.936224899726474	0.939076760498761	M00340	V$ETS2_B
583	0.00130170943795544	0.941065755093232	0.943890639813963	M01196	V$CTF1_01
584	0.00129423185256908	0.928576592429075	0.931347951388038	M00118	V$MYCMAX_01
585	0.00129317638418212	0.938243669828779	0.941041593388916	M00985	V$STRA13_01
586	0.00128825802943839	0.907652967587464	0.910349357333227	M00193	V$NF1_Q6
587	0.00128540615157341	0.911046247717223	0.913746717661543	M00658	V$PU1_Q6
588	0.00127837461489325	0.937014936876259	0.939777165904295	M00638	V$HNF4ALPHA_Q6
589	0.00126617804285026	0.820089040582031	0.82248348476548	M01598	V$ZBED6_01
590	-0.00126039169731684	0.0175263356208506	0.0174755451425244	M00128	V$GATA1_04
591	0.00125050412200001	0.872399367591929	0.874914967443862	M01107	V$RUSH1A_02
592	0.00122545427271168	0.877364115848442	0.87984328145383	M01067	V$GFI1_Q6
593	0.00122243689094883	0.947971876265312	0.950643953157788	M00007	V$ELK1_01
594	0.00121849852039919	0.910628371805971	0.913186906225056	M00192	V$GR_Q6
595	0.00119777385307502	0.916356312516799	0.91888708974225	M01017	V$PBX1_03
596	0.00119641914301449	0.942840205332049	0.945441176168174	M00065	V$TAL1BETAE47_01
597	0.00119303784364455	0.272652705125441	0.273402731222655	M00290	V$FREAC2_01
598	0.00117814286940016	0.940095908761083	0.942649638976511	M01343	V$PITX3_01
599	0.00116463608892922	0.930883846870497	0.933383523758606	M00222	V$HAND1E47_01
600	-0.00115485864311177	0.525286641812033	0.52389167597092	M00042	V$SOX5_01
601	0.0011536917478019	0.859178480404218	0.861463899434256	M01288	V$NEUROD_02
602	0.00114227922934292	0.749525498951284	0.751499492120691	M01214	V$ESE1_Q3
603	0.00113973224012651	0.952426347810739	0.954929111895652	M00793	V$YY1_Q6
604	0.00113459315905501	0.944903011203056	0.947374795122078	M01209	V$GAF_Q6
605	0.00113346242125367	0.609290766967836	0.61088302799875	M00342	V$OCT1_B
606	0.0011315717859787	0.935085367924623	0.937524947390226	M00251	V$XBP1_01
607	0.00113121089618949	0.943790580059815	0.946252084565149	M00631	V$FXR_Q3
608	0.00112789491082882	0.445787873703284	0.44694712247908	M00195	V$OCT1_Q6
609	0.00112572753645904	0.876525590317078	0.878800564976476	M01047	V$AP2ALPHA_03
610	0.00112002620426226	0.850643329128765	0.852839931794443	M00431	V$E2F1_Q6
611	0.00108839402973971	0.943037779547003	0.945404109177118	M00106	V$CDPCR3HD_01
612	0.00108340389157431	0.944237066223155	0.946595528527494	M01029	V$TFE_Q6
613	0.00106688446258722	0.940065008830703	0.942377204152577	M00751	V$AML1_Q6
614	0.00106132381015273	0.403647601825719	0.40463523744103	M01148	V$DMRT3_01
615	0.00103379531440699	0.901557273123129	0.903705897851224	M00074	V$CETS1P54_02
616	0.00102879088691183	0.926664596886461	0.928862354865483	M01259	V$CTCF_02
617	0.00102414008465737	0.956700514176954	0.958959238514788	M00104	V$CDPCR1_01
618	0.0010174675499027	0.723202434877377	0.724898743886402	M00396	V$EN1_01
619	-0.00100663072961071	0.263881675210527	0.263270744598342	M01315	V$NKX52_01
620	0.00100076932539971	0.948476398423175	0.950664546373857	M00339	V$ETS1_B
621	0.000984851157457771	0.961363177611486	0.963545738109304	M00678	V$TEL2_Q6
622	0.000961695388351596	0.933360379630089	0.935429489346304	M01655	V$P53_05
623	0.000961177056904444	0.939628662296278	0.941710543851806	M00448	V$ZIC1_01
624	0.000949338995000444	0.904395802430495	0.906374914115477	M01200	V$CTCF_01
625	0.000936317373971221	0.846496465566992	0.848323438708004	M01199	V$RNF96_01
626	0.000927638346386817	0.390408381033676	0.391243171375328	M00258	V$ISRE_01
627	0.0008996792369344	0.967391798575156	0.969397913019714	M00287	V$NFY_01
628	0.000895138568797627	0.945456623619267	0.947407344863069	M00419	V$MEIS1_01
629	-0.0008933256803903	0.83343676136534	0.831724178582074	M01281	V$NFAT1_Q6
630	0.000871031931359324	0.962960434669741	0.964893710392126	M01374	V$SIX4_01
631	0.000866558598435227	0.963688780677658	0.965613572562156	M00001	V$MYOD_01
632	0.00086098492811458	0.961320135066315	0.963227834013862	M00041	V$CREBP1CJUN_01
633	0.000850081303366494	0.893479787787043	0.89523038404384	M00938	V$E2F1_Q3_01
634	0.000848903204163812	0.932703426286362	0.934528338401669	M01080	V$CBF_02
635	0.000839650655488815	0.963036942028199	0.96490064698367	M00495	V$BACH1_01
636	0.000825353798647089	0.969902569036976	0.971747570415869	M00037	V$NFE2_01
637	0.00081665905301298	0.192161245797554	0.192522930939782	M00267	V$XFD1_01
638	0.000812928812710251	0.918015001836943	0.919734986250651	M00428	V$E2F1_Q3
639	0.000793656076910423	0.945309468003491	0.947038563305512	M01203	V$PU1_01
640	0.000779485252465286	0.971043767015932	0.972788191595786	M00717	V$PAX8_01
641	0.000772983835663188	0.968070066586939	0.969794631086349	M00035	V$VMAF_01
642	0.000763428715045537	0.958297473730835	0.959983507595625	M00174	V$AP1_Q6
643	0.000762123828531093	0.975204659246751	0.976917504444363	M00694	V$E4F1_Q6
644	0.000758954216819208	0.96505888081921	0.966746850381032	M00211	V$PADS_C
645	0.00075316619149466	0.905656677633145	0.907228656621484	M01045	V$AP2ALPHA_02
646	0.000751018764433099	0.954969943652757	0.956622787187354	M01036	V$COUPTF_Q6
647	0.00073190105448805	0.960152111020982	0.961771585485672	M01035	V$YY1_Q6_02
648	0.000716703333921861	0.971299306803104	0.972903536653532	M00360	V$PAX3_01
649	0.000703657228230599	0.975461738499049	0.977043492557279	M01269	V$NURR1_Q3
650	-0.000699892291386256	0.678864378199776	0.677771227541932	M01016	V$SOX17_01
651	0.000698477742237205	0.977502572611856	0.979075959239827	M01248	V$DAX1_01
652	0.000696439122959828	0.973253073450665	0.974815044206824	M00773	V$MYB_Q3
653	0.000692644232761795	0.924405127139852	0.925880611549177	M00807	V$EGR_Q6
654	0.000690433835473715	0.942487280389471	0.9439868219793	M00322	V$MYCMAX_B
655	0.000687797645981713	0.968060635166051	0.96959497965761	M00122	V$USF_02
656	0.000681096948943897	0.975451392222399	0.976982376918307	M00239	V$T3R_01
657	0.000678208724072898	0.85551784305044	0.856854891919467	M00960	V$PR_Q2
658	0.000667084406953899	0.97622590935193	0.977726562738168	M00765	V$COUP_DR1_Q6
659	0.000657736923949027	0.975093115651991	0.976571008378755	M00761	V$P53_DECAMER_Q2
660	0.000646586679102223	0.106463837058012	0.106622460690034	M01426	V$HOXB9_01
661	0.000640598444584282	0.963218130216802	0.964639956557353	M01153	V$PXRRXR_02
662	0.00061395900351735	0.977860537563189	0.979243909613861	M01237	V$TRF1_01
663	0.00060452672057074	0.952261588053225	0.953588034605351	M01660	V$GABPALPHA_Q4
664	0.000590356438332634	0.974858204690001	0.976184275317382	M01003	V$HELIOSA_01
665	0.000588992793169627	0.952578381893017	0.953871150866625	M00244	V$NGFIC_01
666	0.000580940239020333	0.318017831855158	0.318443517615353	M01354	V$OCT1_08
667	0.000575819877898518	0.97003885244807	0.971325855013869	M00771	V$ETS_Q4
668	0.000571202821823168	0.979054099711058	0.980342641049585	M00186	V$SRF_Q6
669	0.000566877484805675	0.945875915639078	0.947111358129001	M01266	V$ELF1_Q5
