# P-values for the first sequence, p-values for the second sequence, matrix IDs, matrix names, and calculated 'Absolute difference log(p) for two sequences' from the norm file. The table is sorted form the highest to the lowest 'Absolute difference log(p) for two sequences'
#/ Rank	Absolute diff_log(p)_for_two_seqs	rs1935581-C	rs1935581-T	Matrix_ID	Matrix_name
335	-0.0207718401464179	0.433863445399798	0.413600657618269	M00133	V$TST1_01
336	0.0206979402648564	0.0910333698706406	0.0954769550397544	M00100	V$CDXA_01
337	0.0204965995468481	0.431745218040749	0.452609990159941	M01407	V$TGIF2_01
338	0.0203365880409386	0.538409742925088	0.564221327239913	M00421	V$MEIS1BHOXA9_02
339	0.0201354358918909	0.360944302033373	0.378072967595953	M01435	V$PSX1_01
340	0.0197790922753779	0.859437778331928	0.899484186004653	M00693	V$E12_Q6
341	0.0197081080714034	0.884112581500153	0.925157510856615	M01045	V$AP2ALPHA_02
342	-0.0196554300198553	0.58116145745179	0.555445399695725	M01319	V$HOXB5_01
343	-0.0194247068369415	0.557045175753807	0.53267916533826	M01477	V$OCTAMER_02
344	0.0193507595533677	0.685106117200514	0.716322519930994	M01145	V$CMYC_01
345	-0.0191089195708672	0.528654353270698	0.505897919335268	M00437	V$CHX10_01
346	-0.0188200427108152	0.842971595346111	0.807221830109869	M00411	V$HNF4_01_B
347	-0.0187901872505031	0.473434128950103	0.453387325204253	M01312	V$NKX21_01
348	-0.018771201860172	0.475111177885268	0.45501325289667	M00744	V$POU1F1_Q6
349	-0.0184426141690147	0.692350337176806	0.663564729486687	M01487	V$HOXA1_01
350	-0.0183593647928348	0.95131343925495	0.911935804392126	M00528	V$PPARG_03
351	0.018206233785131	0.623618285026341	0.650316951015282	M01400	V$DLX3_01
352	-0.0177161784496867	0.633433799544114	0.6081140741727	M00616	V$AFP1_Q6
353	0.0174042903990581	0.586992559380433	0.610993917238719	M01453	V$CART1_03
354	-0.0170270373066982	0.796402283413763	0.765782538451944	M00156	V$RORA1_01
355	0.0169254923146209	0.878297791594186	0.913202902291245	M01079	V$CBF_01
356	-0.0169112394071919	0.637489864836121	0.613143382086315	M01391	V$PAX6_02
357	-0.0169066364226154	0.579553206980917	0.557425300872653	M00334	V$DTYPEPA_B
358	0.0165164260246534	0.700724897285793	0.727887019470709	M00743	V$CETS168_Q6
359	-0.0164816440568033	0.513163219536908	0.494053382648851	M01437	V$HOXC12_01
360	-0.0164800617849448	0.707675084606015	0.681324245127153	M01424	V$HOXB4_01
361	0.0162661328567519	0.759474630584096	0.788459525225044	M01349	V$HB9_01
362	0.0157282651349803	0.588210747391441	0.609903633277078	M01444	V$PMX2A_01
363	0.0157256541467882	0.930958737615189	0.965286175803151	M00262	V$STAF_01
364	0.0147629152074281	0.875796434255939	0.906079047769895	M00769	V$AML_Q6
365	-0.0146888502028841	0.639850724206045	0.618571370591852	M01336	V$HOXA7_02
366	0.0146175393785352	0.914616502078144	0.945924713906098	M00191	V$ER_Q6
367	0.0145063989374099	0.89240035232817	0.922711922034395	M01035	V$YY1_Q6_02
368	0.0145043342807858	0.919579126673342	0.950809339542018	M01080	V$CBF_02
369	-0.0143402005464654	0.950977364752044	0.920089298326153	M01142	V$LRH1_Q5
370	0.0141044594192955	0.659488549549584	0.681258162590356	M01367	V$LHX9_01
371	-0.0140407758126953	0.60113127974018	0.582007459761577	M00451	V$NKX3A_01
372	0.0138887463721237	0.586327236050862	0.605381039641695	M01478	V$CPHX_01
373	0.0132001042826603	0.560149574581355	0.577436343652525	M01266	V$ELF1_Q5
374	0.0130623053823004	0.210775769361144	0.217211586962385	M00095	V$CDP_01
375	0.012917893190844	0.453487886243991	0.467179291481835	M01214	V$ESE1_Q3
376	0.0124203786706562	0.526045320637798	0.541306871797262	M00162	V$OCT1_06
377	0.0123736419352359	0.709244707834737	0.729742677547994	M00137	V$OCT1_03
378	0.0123422177521498	0.620893438663315	0.638791734699163	M01362	V$CART1_02
379	-0.0121930787693537	0.728196037144602	0.708035824738605	M01209	V$GAF_Q6
380	-0.0121228033963629	0.896607468059984	0.87192584016635	M00098	V$PAX2_01
381	0.0116278502917513	0.670504171941751	0.688698813393253	M01252	V$E2F6_01
382	0.0116085635368486	0.647494925658047	0.665035659198081	M01442	V$BSX_01
383	0.0115039120377142	0.928639917630821	0.953567102907625	M00104	V$CDPCR1_01
384	-0.011492720666088	0.770111536258449	0.749999387120737	M00631	V$FXR_Q3
385	-0.0114347781720086	0.632696089555005	0.61625488099595	M01356	V$PMX2B_01
386	-0.010800360832011	0.60615183530334	0.591263491494513	M01335	V$VSX1_01
387	0.0106221413412333	0.82707110730681	0.847549341711628	M01078	V$CETS1P54_03
388	0.010608190923388	0.9704302478322	0.99442610305396	M00036	V$VJUN_01
389	-0.0105841068075091	0.444352806557026	0.433654463396785	M00623	V$CRX_Q4
390	0.0105634604957354	0.49879215870455	0.51107316501891	M01148	V$DMRT3_01
391	-0.0105364689949041	0.408191507621303	0.398407491405955	M01342	V$CDP_03
392	0.0104858776210243	0.576466471961634	0.590554428870847	M01421	V$LHX4_01
393	0.0102993662793209	0.744482148158785	0.762348683411194	M01660	V$GABPALPHA_Q4
394	0.0102057444745994	0.9174314556072	0.939246036362968	M00004	V$CMYB_01
395	-0.0100184799182336	0.590321988327467	0.57686007251002	M01325	V$LH2_01
396	-0.00997543716352214	0.664218386317089	0.649135642741443	M00511	V$ERR1_Q2
397	0.00982683480040514	0.296063997269915	0.302839439151522	M00456	V$FAC1_01
398	0.0097440213173059	0.385503240088039	0.39425031944261	M00415	V$AREB6_04
399	0.00968530527620556	0.689833046288286	0.705390003255537	M00023	V$HOX13_01
400	-0.00967135434765665	0.493615781738284	0.482744886328235	M01434	V$HOXD11_01
401	0.00966466571138686	0.487535133397465	0.498506222386935	M00278	V$LMO2COM_02
402	0.00952996194776066	0.92019951180497	0.940615130610055	M00186	V$SRF_Q6
403	0.00947874454656941	0.556090236238354	0.568360665889936	M00977	V$EBF_Q6
404	-0.00937062170806044	0.741371310254104	0.72554633703876	M00432	V$TITF1_Q3
405	-0.00908985195805239	0.887966388406866	0.869574258446588	M01383	V$NKX3A_02
406	0.00901571838523055	0.567096123136802	0.578991778191529	M01067	V$GFI1_Q6
407	0.008955348746135	0.906297565305961	0.925179842715592	M00691	V$ATF1_Q6
408	-0.00882722265520519	0.511661563044814	0.501366798278803	M01446	V$BARHL2_01
409	0.00873140053143684	0.517191466138762	0.527694722465021	M01412	V$MSX1_02
410	0.00828003375508513	0.366144408177856	0.373192098233334	M00331	V$TAACC_B
411	0.00825032184591229	0.920788542852181	0.938448033687404	M00322	V$MYCMAX_B
412	-0.00817966947024973	0.864058317048405	0.847936607865688	M00332	V$WHN_B
413	-0.00797721531275601	0.862220321349624	0.846527437695652	M00033	V$P300_01
414	-0.00796657258784722	0.544990346458727	0.53508433516947	M01590	V$SMAD1_01
415	-0.00795671122507141	0.493182459784694	0.484229129086961	M00284	V$TCF11MAFG_01
416	0.00793294325439357	0.901053268260349	0.9176633975153	M00251	V$XBP1_01
417	-0.00790251699501732	0.45139998510453	0.443260491231494	M01150	V$DMRT5_01
418	-0.00788215440915185	0.284560384842582	0.279442388750041	M00734	V$CIZ_01
419	-0.00787655159709585	0.91726996109783	0.90078390934799	M01411	V$PKNOX2_01
420	-0.00769343427205432	0.561800091820981	0.551935554872487	M00436	V$IPF1_Q4
421	-0.00758618101250418	0.966085434526274	0.949356554941485	M01029	V$TFE_Q6
422	-0.00748652081671866	0.676235256029347	0.664677975596931	M01468	V$DLX2_01
423	0.00744184840286669	0.646667335485402	0.657843780077009	M00394	V$MSX1_01
424	-0.00739367134248775	0.4439994944955	0.436504579438305	M01322	V$NKX26_01
425	0.00735867312029287	0.682380222569044	0.694040963944305	M01204	V$SPIB_01
426	-0.00734652368496741	0.48099096538057	0.472922955768475	M01451	V$HOXB8_01
427	-0.00726596176519867	0.401317984425286	0.394659590222257	M00422	V$FOXJ2_01
428	-0.00722173924031727	0.444116914759818	0.436792904568958	M00131	V$HNF3B_01
429	-0.00717800827623377	0.441017274002879	0.433788058304217	M00465	V$POU6F1_01
430	-0.00709473375901271	0.177122371553586	0.174252366430038	M00794	V$TTF1_Q6
431	-0.00698482572926467	0.965791810706802	0.950383073440255	M00122	V$USF_02
432	0.00696311908466332	0.670949129867222	0.68179327488111	M01661	V$HBP1_Q2
433	-0.0069196999379515	0.212505221904802	0.209146165462084	M00145	V$BRN2_01
434	-0.00689979307097466	0.470514860576339	0.463098688973543	M01112	V$RBPJK_01
435	-0.00678033200913114	0.759549325896464	0.747783108283642	M01031	V$HNF4_Q6_01
436	-0.00669882105006632	0.829040491218258	0.816350985602514	M00921	V$GR_Q6_01
437	-0.0066558571723177	0.562208048250616	0.553657517707767	M01198	V$RXRLXRB_01
438	0.00662698914287119	0.9731241455247	0.988087118940873	M00929	V$MYOD_Q6_01
439	-0.00651218093171857	0.313777985844079	0.309108031914287	M00268	V$XFD2_01
440	0.00645217537936471	0.811153755859645	0.823294774265647	M01388	V$DLX5_01
441	-0.00640021959164479	0.989742979228229	0.975264037723492	M00068	V$HEN1_01
442	0.00634831201500113	0.779127421157112	0.790599984509468	M00800	V$AP2_Q3
443	0.00627575816527637	0.397488029942101	0.403273619238171	M00964	V$PXR_Q2
444	-0.00627052298904782	0.637300455072082	0.628164957794111	M01458	V$UNCX4.1_01
445	-0.00609980172451458	0.632477929086784	0.623656672576548	M00630	V$FOXM1_01
446	0.00608045492074238	0.270687088895734	0.27450356966019	M00063	V$IRF2_01
447	-0.00600825607891434	0.953939201808023	0.940832779576468	M00312	V$BEL1_B
448	0.0059823560325581	0.964215960818395	0.977589823891925	M00733	V$SMAD4_Q6
449	0.00576132470365459	0.696075970061473	0.70537159364946	M01165	V$ELK1_04
450	0.00554921831361743	0.405170096748338	0.410380393368668	M00323	V$MINI19_B
451	0.0053809315921174	0.761168280864927	0.770657862921976	M01167	V$SAP1A_01
452	-0.00531815934212705	0.754297004686071	0.745116574102114	M00538	V$HTF_01
453	0.00523812817292452	0.585164768127503	0.592265312999763	M00984	V$PEBP_Q6
454	-0.00521924843694332	0.38400854226455	0.379421238143941	M00956	V$AR_03
455	0.00517890276049099	0.919316601279725	0.930344952099163	M00118	V$MYCMAX_01
456	-0.00504878218942945	0.554385157109512	0.547977607572768	M00960	V$PR_Q2
457	-0.00493335640599818	0.371559037452709	0.367362204662229	M00418	V$TGIF_01
458	-0.00484952074624673	0.703568138222825	0.695755491797574	M01396	V$HOXB7_01
459	-0.00482471121429835	0.993562695375522	0.982585985971699	M00220	V$SREBP1_01
460	-0.00468036239210301	0.347045352806621	0.343325349521191	M00790	V$HNF1_Q6
461	-0.00462004049131744	0.750066077646637	0.742129139008266	M01261	V$HNF3A_01
462	-0.00455620568104281	0.405589343366783	0.401356526935969	M00626	V$EFC_Q6
463	0.0045540594885452	0.540421323335252	0.546118056587035	M01320	V$PROP1_02
464	0.00455358451031762	0.733136764936222	0.740864155623767	M00250	V$GFI1_01
465	0.00450840429125325	0.926352501457925	0.936019039712988	M00763	V$PPAR_DR1_Q2
466	0.00449971154698394	0.859520663929026	0.868472425029369	M00378	V$PAX4_03
467	0.00447648008821333	0.899913653613283	0.909237462206475	M01172	V$PU1_Q4
468	-0.00435145648187921	0.665610599043921	0.658974747665829	M01438	V$IPF1_06
469	-0.00432946682482061	0.996875469907821	0.98698702315643	M00961	V$VDR_Q6
470	-0.00428205274594964	0.802067475517995	0.794198116852686	M01195	V$TBX22_01
471	-0.00405927408553147	0.507613673458032	0.502891202227862	M01373	V$CDX1_01
472	0.00402845429404815	0.854952192949596	0.862919503473836	M00050	V$E2F_02
473	0.00400715543440097	0.76058289473575	0.767633129029238	M01207	V$ETS2_Q6
474	0.00396155390595619	0.810591117071128	0.818019005664599	M00002	V$E47_01
475	-0.00388608687189337	0.996351145640141	0.987475519031377	M00143	V$PAX5_01
476	0.00384281498980635	0.945847725268697	0.954254109042004	M01036	V$COUPTF_Q6
477	-0.00373988952969895	0.608025475829221	0.602811996737775	M01452	V$HOX13_02
478	0.00365327047613351	0.406372103330859	0.40980490978733	M01169	V$IK_Q5
479	0.00356410875810939	0.680534696460779	0.686142595444768	M00173	V$AP1_Q2
480	-0.0034576269501746	0.440782754155463	0.43728740349916	M00144	V$PAX5_02
481	-0.00345178056419781	0.339339529833189	0.336653142850473	M01007	V$SRF_Q5_02
482	-0.00338518925885183	0.788405013266495	0.782283531998272	M01043	V$NKX25_Q5
483	-0.00338105192753199	0.737151322196966	0.731434762419567	M00926	V$AP1_Q4_01
484	0.0033531551430088	0.630233592968199	0.635118412698567	M00172	V$AP1FJ_Q2
485	-0.00334063172641234	0.754655387800747	0.748872780211275	M01058	V$GFI1B_01
486	-0.00331418468871347	0.547165078989877	0.543005448729807	M01332	V$BARHL1_01
487	0.00328540159764507	0.505428265399663	0.509266287000528	M01070	V$CMAF_01
488	0.00328523989068488	0.758151692980145	0.763908511526245	M00983	V$MAF_Q6_01
489	0.00324504819038135	0.710138693669108	0.71546472296116	M01314	V$LHX61_01
490	-0.003204163962201	0.598997288237347	0.594594232536798	M00097	V$PAX6_01
491	0.00318194597839335	0.98990237791514	0.997181731290991	M00360	V$PAX3_01
492	-0.00308445865280593	0.709291165807811	0.704271464498384	M01462	V$POU6F1_02
493	-0.00305485875797612	0.561093038290541	0.557160117767012	M01346	V$TGIF_02
494	-0.0030278452968209	0.931756382421394	0.925282889108682	M00801	V$CREB_Q3
495	-0.00295703306574421	0.655246040879482	0.650799742563788	M01284	V$SOX9_Q4
496	0.00295658065313389	0.967625400925953	0.974235254043181	M00277	V$LMO2COM_01
497	0.00294872552357156	0.365891771679254	0.368384516816043	M01014	V$SOX_Q6
498	-0.00294717823054935	0.518533162933009	0.515026242838565	M01395	V$MRG2_01
499	0.00293611732350396	0.965170616813062	0.971717914264489	M00017	V$ATF_01
500	-0.00289965862306202	0.487676103402948	0.484430876910205	M01380	V$HOXD12_01
501	-0.00288705957362911	0.38717228967584	0.384607020333297	M00478	V$CDC5_01
502	0.00286973992883899	0.232893571361285	0.234437585916073	M00062	V$IRF1_01
503	0.00286618268038758	0.872872472934343	0.878652158783145	M00922	V$SRF_Q5_01
504	0.00284723054714684	0.876458951496832	0.882223884932764	M00799	V$MYC_Q2
505	0.00284667917970116	0.977667754858335	0.98409714266712	M01073	V$HIC1_03
506	0.00274454763162922	0.97172455799349	0.977884868969817	M00055	V$NMYC_01
507	0.00273828416984066	0.993422274716601	0.999705721764385	M00239	V$T3R_01
508	-0.00273385948701707	0.819389198262698	0.8142473897404	M01327	V$VAX2_01
509	-0.00273061883385542	0.839089386569276	0.8338301778853	M00481	V$AR_01
510	0.00272367748682634	0.51652092969777	0.519770469376349	M00639	V$HNF6_Q6
511	0.00271868988165809	0.84667685036201	0.851993684337768	M00188	V$AP1_Q4
512	-0.00268220321428703	0.358244172199217	0.356038473992483	M01292	V$HOXA13_01
513	0.00259759646694729	0.958564377923244	0.964314910988545	M01109	V$SZF11_01
514	0.00256580280945592	0.830013571969177	0.834931789028356	M01199	V$RNF96_01
515	-0.00244185561809954	0.711946789410874	0.707955043856805	M01415	V$SHOX2_01
516	0.0024310762491109	0.686544933853449	0.690398824087825	M01389	V$RAX_01
517	-0.00241508638340249	0.897770204471605	0.892791612181856	M00717	V$PAX8_01
518	0.00241118117949629	0.67473493801911	0.678491450886806	M01357	V$PBX1_04
519	0.00240055384015322	0.63074152276062	0.634237586899579	M00037	V$NFE2_01
520	0.00236104128709699	0.723656826328703	0.727601698990051	M00658	V$PU1_Q6
521	0.00235421799706104	0.11209176142156	0.112701036898878	M00777	V$STAT_Q6
522	0.00233658430158776	0.670966764077708	0.67458641731725	M00928	V$E2_Q6_01
523	-0.0023059641988421	0.744168062250571	0.740227240382484	M00778	V$AHR_Q5
524	-0.00226072139720855	0.894805377154976	0.890159567112719	M01107	V$RUSH1A_02
525	-0.00220267521644914	0.78858565499589	0.784596194632692	M00152	V$SRF_01
526	-0.00218450423271221	0.196761695512293	0.195774467792383	M00126	V$GATA1_02
527	-0.00213720500895487	0.197850107544102	0.19687885985508	M00350	V$GATA3_02
528	-0.00212955603057188	0.57086530883517	0.568072931727095	M00472	V$FOXO4_01
529	0.00203524382287162	0.449567712874861	0.451679476314392	M00040	V$CREBP1_01
530	-0.00201105024862371	0.848197778568675	0.844279181543694	M01263	V$TBX15_01
531	0.00201022195765654	0.3944747340052	0.396304874336745	M01423	V$ARX_01
532	0.00195842991795463	0.840176131487306	0.843973420443293	M01152	V$PXRRXR_01
533	0.00192337972383922	0.928508158770588	0.932629404319845	M00333	V$ZF5_B
534	-0.00191282328825602	0.807211546017766	0.803664050593743	M00962	V$AR_Q6
535	0.00191201346226642	0.983102272122595	0.987439993889639	M00469	V$AP2ALPHA_01
536	0.00190591534788115	0.657589396957493	0.660481590846815	M01459	V$PREP1_01
537	0.00190286527867104	0.980198470861405	0.984502642000422	M00470	V$AP2GAMMA_01
538	-0.00185928634998422	0.653446566708138	0.650655033885801	M01482	V$NKX32_02
539	-0.00184621195671364	0.542357532697019	0.540056831887049	M00129	V$HFH1_01
540	0.00183091378032513	0.640580510286168	0.643286792490015	M01365	V$EN1_02
541	-0.00182643652860037	0.486501241686459	0.48445954451105	M00476	V$FOXO4_02
542	-0.00181929840675626	0.501296747053704	0.499201162528801	M00791	V$HNF3_Q6
543	0.00174807463264132	0.5474046296804	0.549612423208264	M00254	V$CAAT_01
544	-0.00168176578522722	0.452004344463884	0.45025738350712	M01294	V$PROP1_01
545	-0.00164301512750786	0.559174010768717	0.557062550176285	M00241	V$NKX25_02
546	0.00158177876480836	0.439627686476908	0.441231809212589	M00731	V$OSF2_Q6
547	-0.0015649098710015	0.527682469186635	0.525784472434841	M01488	V$MEIS2_01
548	0.00155002630931345	0.859039006256977	0.862110452271372	M00736	V$E2F1DP1_01
549	0.00153705310683788	0.520316524741387	0.522161289246813	M01385	V$PAX4_05
550	0.00150775778546097	0.673475416917897	0.675817612261147	M00290	V$FREAC2_01
551	0.00150568875605894	0.581914386019779	0.583935370841123	M00045	V$E4BP4_01
552	-0.00147038783595538	0.361056200091542	0.359835841647179	M01382	V$GBX2_01
553	-0.00144457778286886	0.998249919379647	0.994934993554401	M00985	V$STRA13_01
554	0.0014360584522497	0.176148401361495	0.176731825964459	M01171	V$BCL6_Q3
555	0.00142366818397625	0.937632556415406	0.940711269201117	M01153	V$PXRRXR_02
556	0.00140966657177793	0.960552383365992	0.963675284013707	M00647	V$LXR_Q3
557	-0.00139836034341956	0.420271523593679	0.418920491207736	M01599	V$FOXP3_01
558	0.00139409693038538	0.815994006880272	0.818617578133432	M01081	V$ZEC_01
559	-0.00136657699400874	0.800870470281182	0.798354364096667	M01257	V$SRF_02
560	0.00133467450933655	0.522357484430848	0.523965263552334	M00707	V$TFIIA_Q6
561	0.00133001143582367	0.992043362873945	0.995086117246347	M00217	V$USF_C
562	-0.00132389782185689	0.986448641436898	0.983446142553162	M00273	V$R_01
563	0.00126452748736451	0.849553940079473	0.852031175826941	M01258	V$GADP_01
564	0.00126019195853052	0.984739564511823	0.9876011322327	M00761	V$P53_DECAMER_Q2
565	-0.0012581497339616	0.397984154320944	0.396832863938083	M00267	V$XFD1_01
566	0.00120664809510321	0.916254843355285	0.918804114718377	M01208	V$FLI1_Q6
567	-0.0011984497024939	0.999760446518546	0.997005378252902	M00684	V$XPF1_Q6
568	0.00118035764128688	0.646388381996406	0.648147573662723	M01229	V$GTF2IRD1_01
569	0.00115905269981587	0.496126547965001	0.497452387587864	M01237	V$TRF1_01
570	0.00115803309041518	0.279683146576024	0.280429908387114	M01245	V$MTERF_01
571	-0.00114757468271398	0.491172965355935	0.489876808859341	M01416	V$HOXC9_01
572	0.00113501105369196	0.273439466487086	0.274155024100521	M00751	V$AML1_Q6
573	0.00112490641065552	0.732568838690889	0.734468792734023	M00646	V$LFA1_Q6
574	-0.00112214066230467	0.926162283495411	0.923772331762225	M01655	V$P53_05
575	-0.00112186945558824	0.971539984948189	0.969033541686814	M01201	V$AR_04
576	-0.00111595948384779	0.222172691269597	0.221602531025617	M00261	V$OLF1_01
577	-0.00107177312116824	0.303317827847895	0.302570208192394	M00269	V$XFD3_01
578	0.00107057598391943	0.929886384676334	0.932181468078466	M00319	V$MEF3_B
579	-0.00105417504588976	0.914079379611718	0.911863300035276	M00005	V$AP4_01
580	-0.00104622622259457	0.634782799423627	0.633255432322508	M01248	V$DAX1_01
581	-0.00103065085029568	0.999609408163282	0.997239986438713	M00539	V$ARNT_02
582	-0.0009639076615513	0.0703439404347252	0.0701879866392748	M00148	V$SRY_01
583	0.000945785202837578	0.899734994279436	0.901696528072062	M00738	V$E2F4DP1_01
584	0.00094574796087582	0.648519821425534	0.649933619274359	M01108	V$HOXA7_01
585	0.000924918345455751	0.921703368552481	0.923668414900868	M00965	V$DR4_Q2
586	0.000913812151772941	0.530737399078214	0.531855315396614	M01307	V$POU5F1_01
587	0.000913320738570506	0.658732426093786	0.660119197219059	M00924	V$AP1_Q2_01
588	-0.000893042525228482	0.355401655709419	0.354671591882792	M01255	V$IPF1_05
589	0.000882444063800558	0.544046092890049	0.545152665374725	M00293	V$FREAC7_01
590	0.000872787835251357	0.996499293138426	0.998503939800451	M00997	V$DEC_Q1
591	-0.000869041353700695	0.480661406830143	0.479700545010618	M01431	V$BARX2_01
592	-0.000855334464047064	0.515308898071687	0.514295006051929	M01449	V$CDX2_01
593	0.000846629095144481	0.955216114650372	0.957080063120099	M01593	V$ZFX_01
594	0.000831785958576692	0.221281458978189	0.221705676164407	M00346	V$GATA1_05
595	-0.000807274372161021	0.741554156690062	0.740177022840687	M01139	V$LMAF_Q2
596	-0.000803702781093873	0.545543549931353	0.544534903872736	M01371	V$GBX1_01
597	-0.000802270542419522	0.978721011134361	0.97691469245441	M01374	V$SIX4_01
598	0.000798738302175476	0.972238595707055	0.974028346186663	M00183	V$MYB_Q6
599	-0.000797138603284356	0.992170626528885	0.990351187999976	M01182	V$MIZF_01
600	0.00079331338049704	0.154090604864944	0.154372335027031	M00722	V$COREBINDINGFACTOR_Q6
601	-0.000790123776023971	0.66017919249645	0.658979202434278	M01440	V$LHX8_01
602	-0.000786879037291771	0.569490884809048	0.568459983570204	M00157	V$RORA2_01
603	0.00077719681745398	0.877221023436972	0.878792270178351	M00115	V$TAXCREB_02
604	-0.000720529993628483	0.320030223713288	0.319499707656927	M01654	V$DRI1_01
605	-0.000717714993927909	0.997476543217502	0.995829474982968	M00237	V$AHRARNT_02
606	-0.000699855596829876	0.774546318310634	0.773299159836806	M00444	V$VDR_Q3
607	-0.000695943977545133	0.419709779805356	0.41903774597962	M01355	V$ALX3_01
608	0.000683968818502856	0.484253907764994	0.485017158366267	M00678	V$TEL2_Q6
609	-0.000678463158602052	0.915686512486986	0.914257126275038	M01651	V$P53_03
610	-0.00067001976610051	0.578626249309677	0.577734245994875	M00925	V$AP1_Q6_01
611	0.000658440126209019	0.927359020765575	0.928766069502687	M01270	V$PPARG_Q6
612	-0.000644145312838816	0.92083332074406	0.919468553680812	M00071	V$E47_02
613	-0.000630477619524312	0.999935751902291	0.998485169985114	M00966	V$DR3_Q4
614	-0.000629986113946823	0.107766511859818	0.107610299448365	M00080	V$EVI1_03
615	0.000625905018828032	0.951501275946286	0.952873567807903	M00739	V$E2F4DP2_01
616	-0.000611478858742298	0.401701908437603	0.401136717321909	M00742	V$HFH4_01
617	0.000600947723683937	0.783119617148077	0.784203995889337	M00328	V$PAX8_B
618	0.000598631271522543	0.469906260065387	0.470554425204665	M00706	V$TFIII_Q6
619	0.000594885283739112	0.953568493975368	0.95487556228236	M00737	V$E2F1DP2_01
620	0.000578500155130057	0.278654956949378	0.279026385448738	M00084	V$MZF1_02
621	0.000572355126741683	0.950934044885645	0.952188103601832	M00035	V$VMAF_01
622	0.000568109662672088	0.992216821958185	0.993515610762384	M00034	V$P53_01
623	0.000562402827439357	0.00262373144483774	0.0026271313264612	M00449	V$ZIC2_01
624	0.000558385859422209	0.963530518979673	0.964770156744572	M01116	V$CLOCKBMAL_Q6
625	-0.000551407777777977	0.998874350589548	0.997606921230606	M00975	V$RFX_Q6
626	0.0005261626750932	0.521911062434469	0.522543758794233	M00648	V$MAF_Q6
627	-0.000515967470349099	0.306274534702793	0.305910878548883	M00203	V$GATA_C
628	-0.000505629116447248	0.579441475924697	0.578767251390762	M01448	V$HOXD1_01
629	-0.000498618815797824	0.598676458390911	0.597989505039083	M01297	V$HOXA13_02
630	0.000491291811322125	0.13094397829333	0.131092191333149	M00632	V$GATA4_Q3
631	0.000486510493632381	0.763510111979551	0.764365899545149	M00711	V$ZTA_Q2
632	0.000485001647109816	0.878324305564685	0.879305728779339	M00139	V$AHR_01
633	0.000479123101727333	0.984985152010059	0.986072408647794	M00467	V$ROAZ_01
634	-0.00047568177025276	0.957115098797762	0.956067346685516	M00187	V$USF_Q6
635	-0.000473137249796363	0.428892833777924	0.428425835722147	M01279	V$IRF3_Q3
636	0.000472068287412863	0.0442003679992177	0.0442484389216397	M01160	V$KID3_01
637	-0.000467955081038529	0.519908684934327	0.519348781705949	M00209	V$NFY_C
638	-0.000465224640636169	0.629956430500207	0.62928197031146	M00517	V$AP1_01
639	-0.000465121950781744	0.561924213102008	0.561322724045103	M00294	V$HFH8_01
640	0.000458737119467513	0.967404747116585	0.968427138486279	M00414	V$AREB6_03
641	0.000448960312421219	0.892614971704421	0.893538206803017	M00490	V$BACH2_01
642	0.000442205508833338	0.382614460648019	0.383004243149688	M00324	V$MINI20_B
643	0.000435346155827354	0.388284540243506	0.388673960190307	M01017	V$PBX1_03
644	0.000431118179866116	0.944068252299631	0.945005881223246	M01598	V$ZBED6_01
645	-0.000425030689783085	0.565614436007526	0.565061157288814	M01267	V$FRA1_Q5
646	0.00041154752147271	0.428103490966562	0.428509364038461	M01217	V$NUR77_Q5
647	-0.00041142772948255	0.119928211141412	0.119814651266404	M00212	V$POLY_C
648	0.000409428855963068	0.382382934114275	0.382743593607734	M00810	V$SRF_Q4
649	0.000409212517622326	0.592065384798224	0.592623519328353	M00690	V$AP3_Q6
650	0.000408534107622704	0.379544937685088	0.379902137722491	M01474	V$ESX1_01
651	0.000406921298257881	0.870056386911704	0.870871986477857	M01203	V$PU1_01
652	-0.000401755911303259	0.565430982897729	0.564908157467109	M01275	V$IPF1_Q6
653	0.000401666116566002	0.485625618618458	0.486074967147154	M00425	V$E2F_Q3
654	-0.000395464453969652	0.307264073039474	0.306984408625418	M00311	V$ATATA_B
655	-0.000394156210824725	0.659135947369639	0.658538001325294	M01330	V$HOXB3_01
656	0.000385715565333178	0.39340080865459	0.393750359996724	M00185	V$NFY_Q6
657	-0.000348864579761576	0.150195627512127	0.150075025255105	M00096	V$PBX1_01
658	0.00033995910751089	0.538689089785786	0.539110932487231	M00979	V$PAX6_Q2
659	-0.000335944726994719	0.500383961272098	0.499997043269789	M00099	V$S8_01
660	0.000328630381977419	0.995632096081041	0.99638577542773	M00468	V$AP2REP_01
661	-0.000325337338181422	0.899902015339499	0.899228135965612	M01227	V$MAFB_01
662	-0.00032133540500906	0.451065199046837	0.450731578391304	M00258	V$ISRE_01
663	-0.000320786337655296	0.978302607675181	0.977580263159379	M00184	V$MYOD_Q6
664	-0.000317869927368819	0.352120589016273	0.351862958309009	M01020	V$TBX5_02
665	0.000312407811981941	0.280093020551763	0.280294576711084	M01401	V$LBX2_01
666	0.000311607079286888	0.968867561541081	0.969562975226056	M01268	V$FXR_Q2
667	-0.000310870020445178	0.761572609497166	0.761027667322331	M01427	V$NKX12_01
668	0.000283264270918293	0.232012144103896	0.232163521086791	M00280	V$RFX1_01
669	-0.000280875617439114	0.471475116861395	0.47117029362106	M01272	V$SOX2_Q6
