# P-values for the first sequence, p-values for the second sequence, matrix IDs, matrix names, and calculated 'Absolute difference log(p) for two sequences' from the norm file. The table is sorted form the highest to the lowest 'Absolute difference log(p) for two sequences'
#/ Rank	Absolute diff_log(p)_for_two_seqs	rs557046152-G	rs557046152-GTT	Matrix_ID	Matrix_name
331	0.00722372860982512	0.724375537816676	0.736525019668772	M00646	V$LFA1_Q6
332	0.00719003439245808	0.527911036253678	0.536723703553421	M01484	V$PITX1_01
333	0.00718431340058928	0.700369662564681	0.712051882880259	M01111	V$RBPJK_Q4
334	0.00718194682068785	0.455796239245725	0.463396430712459	M01430	V$HOXA13_03
335	0.0071753329258385	0.684817947698005	0.696226367271281	M00158	V$COUP_01
336	0.00716813265972993	0.435513093149719	0.442760988847032	M00102	V$CDP_02
337	0.00716786761216437	0.339148052452746	0.344792011511727	M00436	V$IPF1_Q4
338	0.00716609076451413	0.231462516816565	0.235313455792524	M01004	V$HELIOSA_02
339	-0.00713356837093732	0.478959628746918	0.47115666618356	M00347	V$GATA1_06
340	0.00712349884160177	0.693727040004179	0.705199704339618	M00764	V$HNF4_DR1_Q3
341	0.00710773360747849	0.636696773337572	0.647202792625206	M01239	V$RELBP52_01
342	0.00710737551611357	0.502372935337533	0.510662080001232	M00651	V$NFMUE1_Q6
343	0.00709977233338155	0.542535846184816	0.551478023379814	M01450	V$OBOX1_01
344	0.0070880411903842	0.0886658795098413	0.0901248526226752	M01217	V$NUR77_Q5
345	0.00708413034008132	0.509270025064868	0.517645264404214	M01400	V$DLX3_01
346	0.00707389564652333	0.634131500950722	0.644544969599828	M00215	V$SRF_C
347	0.00705415602229034	0.628404076329468	0.638694460663363	M00222	V$HAND1E47_01
348	0.00703791321207053	0.407202148550233	0.413854778480091	M01424	V$HOXB4_01
349	0.00703768414923028	0.446726757300446	0.454024877642385	M01417	V$ALX4_02
350	0.0070105336030622	0.486769735006083	0.494691105277453	M01361	V$HOXC10_01
351	0.00701008447464618	0.399448774631473	0.405948721254447	M01230	V$ZNF333_01
352	0.00699133371163667	0.747421695838307	0.759551164525642	M00984	V$PEBP_Q6
353	0.00698796751753006	0.302787255740423	0.307698627704829	M01446	V$BARHL2_01
354	0.00697773879172531	0.447752681141899	0.455004753559913	M01415	V$SHOX2_01
355	0.00697252459883724	0.485028931816028	0.492878835268134	M01323	V$OTP_01
356	0.00696861274499733	0.524420233753583	0.53290286181263	M00124	V$PBX1_02
357	0.00696186322600989	0.452196608686982	0.459503860237656	M01326	V$GSH2_01
358	0.00695820154348248	0.29634455087369	0.30113077888789	M00248	V$OCT1_07
359	0.00695749584460392	0.550872780261382	0.559768955926509	M01058	V$GFI1B_01
360	0.00695596559623263	0.524969570991992	0.533445549951145	M00161	V$OCT1_05
361	0.00693906734996536	0.476423454644081	0.484096788226408	M01434	V$HOXD11_01
362	0.00692629918943638	0.358337177054874	0.364097894263855	M01454	V$HOXC5_01
363	0.00692268829778531	0.309850666937652	0.314829285378301	M00351	V$GATA3_03
364	0.00692125492857099	0.249169591057296	0.253172362542326	M00464	V$POU3F2_02
365	0.00691345716689673	0.283072155346725	0.287614388585595	M01147	V$DMRT2_01
366	0.00691058801520605	0.322198127315281	0.327366021099254	M00292	V$FREAC4_01
367	0.00690820610707601	0.657921862284574	0.668470927437521	M01029	V$TFE_Q6
368	0.00690647259085031	0.184712190807685	0.187673101806656	M01404	V$HOXD13_01
369	0.0068719244681717	0.544109242845948	0.552787263158046	M01325	V$LH2_01
370	0.00687142343256442	0.430198853979078	0.437059608667861	M01356	V$PMX2B_01
371	0.00685541563329084	0.305955849917827	0.310823736571375	M00042	V$SOX5_01
372	0.0068450447317209	0.622031996319249	0.63191369760754	M00467	V$ROAZ_01
373	0.00684397558442035	0.548773689176802	0.557490224670821	M00925	V$AP1_Q6_01
374	0.00683168135455633	0.697440887397895	0.708498745509842	M01651	V$P53_03
375	0.00683051797862932	0.470725297182201	0.478187320485548	M01330	V$HOXB3_01
376	0.00682871010977842	0.632690117281228	0.642716960976568	M00690	V$AP3_Q6
377	0.00682068213371334	0.541717383221954	0.550292322936947	M01131	V$SOX10_Q6
378	-0.00681183586713356	0.977924017946157	0.962705109300815	M00023	V$HOX13_01
379	0.00676466154036792	0.616512866571991	0.62619097819387	M01394	V$HOXA7_03
380	0.00676094827029305	0.41624210416873	0.422772720494944	M01317	V$HOXC13_01
381	0.00674549309692851	0.138552526507091	0.140721333737619	M00231	V$MEF2_02
382	0.00674273506296025	0.500349868304151	0.508178778359167	M01022	V$LEF1_Q2_01
383	0.00673338023716097	0.573057070585206	0.582011084067563	M01236	V$IPF1_04
384	0.00673132861910003	0.472580531390036	0.479962332157032	M01362	V$CART1_02
385	0.00672906345955993	0.63355991781328	0.643452892149689	M01304	V$SRF_03
386	0.00672441734246582	0.433467640502773	0.440231484415381	M01335	V$VSX1_01
387	0.00672321632036404	0.487366815293796	0.494970334956008	M01338	V$HOXD3_01
388	0.00671764832803332	0.741169898533486	0.752723406809127	M00123	V$MYCMAX_02
389	0.00670989004048411	0.527328987984769	0.535539533295188	M01319	V$HOXB5_01
390	0.00670810431146446	0.689627231151499	0.700361890505514	M00964	V$PXR_Q2
391	0.00669877771455074	0.448594878941576	0.455567872452976	M01329	V$HOXC11_01
392	0.00669075435173233	0.553678337981602	0.562274369091801	M01367	V$LHX9_01
393	0.00665624947528259	0.673753279975516	0.684159153605669	M00052	V$NFKAPPAB65_01
394	0.00664569696352255	0.698297013951258	0.70906472749537	M00097	V$PAX6_01
395	0.00662990219691345	0.535342926804206	0.543578124847347	M01452	V$HOX13_02
396	0.00662080157922734	0.496429568058767	0.504055598041641	M01385	V$PAX4_05
397	0.00660865557356519	0.657030849106343	0.667105339473089	M00514	V$ATF4_Q2
398	0.00658179780133794	0.358928034514694	0.364409070593017	M01477	V$OCTAMER_02
399	0.00657810338716436	0.287544598968393	0.291933085818735	M01014	V$SOX_Q6
400	0.00657351558278513	0.416300494439316	0.42264958052613	M01339	V$PAX7_01
401	0.00656598370549283	0.427704852136678	0.434220337816073	M01370	V$HOXA4_01
402	0.00652307235933694	0.702001459077032	0.712625054376387	M00284	V$TCF11MAFG_01
403	0.00652002572198454	0.567906173237537	0.576496420775291	M00750	V$HMGIY_Q6
404	0.00649754666541683	0.652740668380108	0.662579841263708	M00810	V$SRF_Q4
405	0.00648659314285599	0.560574148093956	0.569009685319787	M01438	V$IPF1_06
406	0.00646956690475486	0.331089009555984	0.336058072074832	M01321	V$HOXC8_01
407	0.00644030633341007	0.73947896073629	0.750526668267516	M00214	V$SEF1_C
408	0.00634675122267547	0.287639943381819	0.291874360131438	M00145	V$BRN2_01
409	0.00629369542007874	0.459138375780835	0.465840549058708	M01427	V$NKX12_01
410	0.00628275426645308	0.776518172577679	0.787833380806138	M00762	V$DR1_Q3
411	0.00627905506737214	0.800468545278676	0.812125834229252	M00184	V$MYOD_Q6
412	0.00627427033898487	0.276133093531568	0.280151355863772	M01324	V$OCTAMER_01
413	0.00624789831616424	0.599034169590779	0.607714353596525	M00437	V$CHX10_01
414	0.00624425904313328	0.800018855281235	0.81160456634193	M00684	V$XPF1_Q6
415	0.00623078076469458	0.404876536872343	0.410727129826784	M00348	V$GATA2_02
416	0.00621648832677313	0.343708883478868	0.348664110086121	M00451	V$NKX3A_01
417	0.00620726590990711	0.601009056851722	0.609660815289735	M00777	V$STAT_Q6
418	0.0062022962934134	0.31132822635777	0.315806303124712	M01377	V$IRXB3_01
419	0.00619262691436592	0.609969962951005	0.618729860898605	M01475	V$EVX1_01
420	0.00616939448882134	0.594374187376211	0.602877859745522	M00109	V$CEBPB_01
421	0.00616751682052602	0.383944723042672	0.38943611119181	M00416	V$CART1_01
422	0.00615952501524647	0.453006424533757	0.459477115751556	M01378	V$HOXA11_01
423	0.00611652633596497	0.866283990884372	0.878570900960702	M00484	V$NCX_01
424	0.00610760849181191	0.84056138869364	0.852465958303474	M00468	V$AP2REP_01
425	0.00610627471156389	0.583845896205506	0.592112877860985	M01441	V$OG2_02
426	0.00610441369956868	0.558166156282399	0.566067099289307	M01355	V$ALX3_01
427	0.00607852041070245	0.793716931065815	0.804904146915946	M00763	V$PPAR_DR1_Q2
428	0.0060679838364559	0.0274120352879405	0.027797725760289	M00987	V$FOXP1_01
429	0.00604816763262986	0.570400612122086	0.57839982187081	M00135	V$OCT1_01
430	0.00600927740027404	0.817712725458884	0.829105953779707	M00769	V$AML_Q6
431	0.00599253119219439	0.655338009432794	0.664443242365472	M01267	V$FRA1_Q5
432	0.00594236730854886	0.54307428735779	0.55055613730627	M01380	V$HOXD12_01
433	0.00592714747532075	0.468857075713157	0.475299789531327	M01474	V$ESX1_01
434	0.00590514802079478	0.0564744527452503	0.0572475861312554	M00727	V$SF1_Q6
435	0.00588703766313931	0.736923912216339	0.746981225901863	M00338	V$ATF_B
436	0.00587147496012068	0.747102218833654	0.75727130607041	M00774	V$NFKB_Q6_01
437	0.00586635005066127	0.639968564204329	0.64867176054647	M01302	V$MYF_01
438	0.00585406318073614	0.676458258585427	0.685638295271143	M00045	V$E4BP4_01
439	0.00583225722420652	0.777261623507627	0.787770081098603	M01245	V$MTERF_01
440	0.00580414992903849	0.722216184055133	0.731933063941731	M01436	V$CRX_02
441	0.00579993027199949	0.666981166153217	0.675948332460046	M01327	V$VAX2_01
442	-0.00579233781053878	0.283139358180322	0.279388100789592	M00318	V$LPOLYA_B
443	0.00578892166588607	0.471494363821736	0.477821213894694	M01392	V$HOXA6_01
444	-0.00578097956303802	0.354834517986467	0.350142542869057	M01449	V$CDX2_01
445	0.00576521114344175	0.657629249811701	0.666417407113578	M01487	V$HOXA1_01
446	0.00574537176467427	0.746379866076623	0.756319481764915	M00974	V$SMAD_Q6_01
447	0.00573248739133342	0.53038711193169	0.537434385906461	M01431	V$BARX2_01
448	0.00571695381857278	0.740966195049812	0.75078458733604	M00113	V$CREB_02
449	0.00571505286809931	0.609110613715871	0.61717911306175	M01435	V$PSX1_01
450	0.00571165111897842	0.521936621437552	0.528846240201647	M01460	V$HOXB6_01
451	0.00570849183504354	0.656092279412759	0.66477307185686	M01402	V$HOXA2_01
452	0.00569954286634626	0.747387823272357	0.757260947896866	M00261	V$OLF1_01
453	0.00568396194406594	0.778900239576035	0.789161335988381	M01123	V$NANOG_01
454	0.00566590051381499	0.351380711215344	0.355994934229939	M00463	V$POU3F2_01
455	0.00565984980198031	0.630305295139177	0.638573372830552	M01401	V$LBX2_01
456	0.00565962002791451	0.729468318760637	0.739036783957713	M00655	V$PEA3_Q6
457	0.0056494497468341	0.626133846877998	0.634332014741035	M01376	V$S8_02
458	0.00564566729556176	0.632617500763667	0.640894979305939	M01348	V$K2B_01
459	0.00564084067350151	0.402395061116939	0.407655665429351	M00957	V$PR_02
460	0.00563384092625685	0.473184441273181	0.479362765434111	M01162	V$OG2_01
461	0.00560872817591904	0.705002902825111	0.714166761201572	M01407	V$TGIF2_01
462	0.00559008534969219	0.235125352647932	0.238171364775509	M00725	V$HP1SITEFACTOR_Q6
463	0.00557531228397357	0.714056939272986	0.72328283133259	M01337	V$HOXA3_02
464	0.0055698202559028	0.618722483607677	0.626708692275358	M01439	V$DLX1_01
465	0.00555397145343653	0.788213178353746	0.798357966188923	M00236	V$ARNT_01
466	0.00555164066364847	0.688439261511255	0.697296155453492	M00228	V$VBP_01
467	0.00554577025516206	0.711562600232245	0.720707238104671	M00260	V$HLF_01
468	0.00552499518949043	0.728944526846279	0.738277230994004	M00032	V$CETS1P54_01
469	0.00551467416140679	0.775148419822287	0.785054017080597	M00223	V$STAT_01
470	0.00544292212621136	0.796818555917381	0.806867757359019	M01031	V$HNF4_Q6_01
471	0.00542721379337718	0.54333932098609	0.550171829588999	M00238	V$BARBIE_01
472	0.00540863198621662	0.742288474697306	0.751590616613072	M00711	V$ZTA_Q2
473	0.00538088139262702	0.725111783766808	0.734151760015359	M00712	V$MYOGENIN_Q6
474	0.00537652350252649	0.415089840785537	0.420260553115289	M01368	V$OCT2_01
475	0.00536576314917692	0.6310528178495	0.638897918889479	M00285	V$TCF11_01
476	0.00536138686842441	0.524613671300681	0.531130193667072	M00350	V$GATA3_02
477	0.00535516348954351	0.515961543372966	0.522363107333825	M01261	V$HNF3A_01
478	0.00531210001341725	0.354208753957962	0.358567885547474	M01148	V$DMRT3_01
479	0.0053120405438222	0.724814733408784	0.733734691419967	M01398	V$SIX6_02
480	0.00528899079414485	0.732824527231547	0.741803686511072	M01419	V$MEIS1_02
481	0.00528488874378766	0.735700791833168	0.74470815939464	M01009	V$HES1_Q2
482	0.00527911017121266	0.623345125786587	0.630968499511536	M01393	V$MSX2_01
483	0.00525184697272441	0.850322006002213	0.860667226228088	M00278	V$LMO2COM_02
484	0.00523513751276028	0.719090812049667	0.727811439236923	M01443	V$MOX1_01
485	0.00519637897458303	0.554225634316373	0.560896833302193	M00099	V$S8_01
486	0.0051920807583505	0.754872059940148	0.7639508736642	M00209	V$NFY_C
487	0.00519155636432739	0.823975872467237	0.833884787880956	M00280	V$RFX1_01
488	0.00518606110872219	0.702744497961019	0.711186518093492	M00922	V$SRF_Q5_01
489	0.00517994479899966	0.753546502325086	0.762588063505939	M00199	V$AP1_C
490	0.00517953023791323	0.380519010287264	0.385084367444872	M00729	V$CDX2_Q5
491	0.00514524852437984	0.738576072730344	0.74737829728212	M00055	V$NMYC_01
492	0.00511641083292333	0.65815084776755	0.665950356712191	M01479	V$POU6F1_03
493	0.0051019573975683	0.836021769895508	0.845901010875873	M01069	V$GZF1_01
494	0.00510097789019637	0.471814523790251	0.477388863357367	M00137	V$OCT1_03
495	0.00508976302741504	0.22683660363516	0.229510679685347	M00078	V$EVI1_01
496	0.00505072214656839	0.767295610614058	0.776271132050395	M00500	V$STAT6_02
497	0.00503394343433319	0.567140448486437	0.573752466758384	M01275	V$IPF1_Q6
498	0.00500638471502118	0.721891434851644	0.730261279449597	M00073	V$DELTAEF1_01
499	0.00499178989417182	0.318018714013866	0.321695115634306	M00080	V$EVI1_03
500	-0.00498624518440449	0.0553495222455526	0.0547176744743045	M00380	V$PAX4_04
501	0.00491939539603058	0.818550228848976	0.827874926798555	M00126	V$GATA1_02
502	-0.00489996128854708	0.163644810318704	0.161808851660676	M00734	V$CIZ_01
503	0.00486921783562688	0.719582829736062	0.727696036954183	M01314	V$LHX61_01
504	-0.00486246724967793	0.447490588586602	0.442508317905595	M01341	V$MSX3_01
505	0.00485737153903169	0.835635964311621	0.845034605825279	M00411	V$HNF4_01_B
506	0.0048429113145597	0.805505057292297	0.814537686488395	M00088	V$IK3_01
507	0.0048227292478478	0.706302754600268	0.714189776845402	M00630	V$FOXM1_01
508	0.00482242958318305	0.826351881069832	0.83557887106141	M00539	V$ARNT_02
509	0.00480418495955354	0.48155911516725	0.486915716469507	M00257	V$RREB1_01
510	0.00479713982715467	0.747196806794413	0.755495961323596	M01382	V$GBX2_01
511	0.00478095635449555	0.68835537361956	0.695975038058514	M01478	V$CPHX_01
512	0.00476453633966163	0.828959255860143	0.838103629511461	M01257	V$SRF_02
513	0.00475209340004054	0.799687266405653	0.80848557216594	M00251	V$XBP1_01
514	0.00474874009482183	0.86120318370988	0.870671576141612	M01020	V$TBX5_02
515	0.00472518418958273	0.326118593784958	0.329686182044432	M01391	V$PAX6_02
516	0.00470601718185559	0.331005966100486	0.33461225198642	M00346	V$GATA1_05
517	-0.00470413310699114	0.244570402293234	0.241935592645128	M01399	V$HB24_01
518	0.00469302768999949	0.720567636582268	0.728396382255347	M01444	V$PMX2A_01
519	0.00468414341896112	0.544157721301929	0.550058574973973	M00203	V$GATA_C
520	0.00468276471054423	0.852739513141152	0.861983895474782	M01209	V$GAF_Q6
521	0.00467397135667447	0.231531449018299	0.234036697494627	M01406	V$HOXC6_01
522	0.00467048945357099	0.708039585354536	0.715695074781868	M01331	V$ISX_01
523	0.00464541301128946	0.79100436728795	0.799510725726381	M00174	V$AP1_Q6
524	0.00460907763396948	0.812621056385712	0.821291161452362	M01108	V$HOXA7_01
525	0.0045953983544047	0.1676121460816	0.169395116201542	M00267	V$XFD1_01
526	0.0045892819161949	0.403881493110931	0.408172024073075	M01476	V$POU2F3_01
527	0.0045842434631219	0.778757677689488	0.787021478536599	M01390	V$DUXL_01
528	0.00457961588378308	0.103104835973492	0.104197824486004	M00742	V$HFH4_01
529	0.00457385691573257	0.803019031306313	0.811520873444108	M00242	V$PPARA_01
530	0.00452995168824113	0.867093289033306	0.876184924801458	M00490	V$BACH2_01
531	0.00449926303907466	0.798122871551915	0.806434352290239	M01488	V$MEIS2_01
532	0.00447286804030677	0.911994899735331	0.921436215817155	M00191	V$ER_Q6
533	0.00445460827416605	0.841813310598641	0.850492320913141	M01145	V$CMYC_01
534	0.00443362775456266	0.686629867700346	0.693675440496902	M01001	V$DEAF1_01
535	0.00442913189651714	0.728598346101966	0.736066941475499	M01462	V$POU6F1_02
536	0.00442190815617574	0.661933978301229	0.668708098704061	M00324	V$MINI20_B
537	0.00440667883940726	0.827528418728901	0.835967889402623	M01655	V$P53_05
538	0.00439653004925972	0.804151123708829	0.812333200048128	M00517	V$AP1_01
539	0.00439424999969859	0.852818581737081	0.861491316848915	M00086	V$IK1_01
540	0.00438261751299913	0.819213228443417	0.827522048749552	M01433	V$SIX2_01
541	0.00435125447239362	0.823143270221611	0.831431905824673	M01169	V$IK_Q5
542	0.00434380999832867	0.82839083943993	0.836717972652466	M00778	V$AHR_Q5
543	0.00433550080314563	0.683707161889832	0.690566696357367	M00192	V$GR_Q6
544	0.00430760848593852	0.855792218276306	0.864322744652586	M00071	V$E47_02
545	0.00430190656280369	0.720724115018586	0.727898727427835	M01234	V$IPF1_02
546	0.00428933017551218	0.761948004800544	0.769510705843844	M01421	V$LHX4_01
547	0.00427598895833281	0.758016312444643	0.765516473065023	M01066	V$BLIMP1_Q6
548	0.00427287186976474	0.822237107136778	0.830366737853721	M01358	V$SIX3_01
549	0.00426812967864737	0.590682098799222	0.596515783017763	M01468	V$DLX2_01
550	0.00420014929909582	0.759455715497476	0.766836196027573	M00912	V$CEBP_Q2_01
551	0.0041860883586724	0.285562527538767	0.288328322763242	M01294	V$PROP1_01
552	0.00413907848938952	0.817073329451464	0.824897738889982	M00087	V$IK2_01
553	0.00412840296451274	0.745528191753724	0.752648973542353	M00624	V$DBP_Q6
554	0.0041265077492665	0.793975635524531	0.8015556566648	M01340	V$BARX1_01
555	0.00410871415423503	0.733745785790141	0.740720448552329	M00789	V$GATA_Q6
556	0.00410566530152932	0.888453698802712	0.896892650102533	M00761	V$P53_DECAMER_Q2
557	0.00408580333388385	0.876416825800777	0.884700983491241	M00327	V$PAX3_B
558	0.0040802588316427	0.747820758443925	0.754879749721378	M01067	V$GFI1_Q6
559	0.00407419177455345	0.825352432808874	0.833131638958853	M01313	V$SIX1_01
560	-0.00407376488929984	0.789972564708492	0.78259711734372	M01250	V$E2F1_01
561	-0.0040540556529924	0.782138654815892	0.774871512018065	M01295	V$ATF5_01
562	0.0040480127870294	0.810446176562776	0.818035574425457	M01442	V$BSX_01
563	0.00399137178427403	0.750548494111921	0.757478184702194	M00323	V$MINI19_B
564	0.0039529430029917	0.813060886030144	0.82049513806915	M00333	V$ZF5_B
565	0.00392789964799162	0.892101667423401	0.900206720319297	M00634	V$GCM_Q2
566	0.00388987199733053	0.872212526996284	0.88005981707193	M00998	V$PBX_Q3
567	0.00388332502002301	0.874978897063874	0.882837767296645	M00449	V$ZIC2_01
568	0.00377308770887334	0.77311502798397	0.779861001231002	M00246	V$EGR2_01
569	0.00376731216883085	0.800181129290843	0.807152539210162	M01371	V$GBX1_01
570	0.00374871138987199	0.86648826269611	0.87399992546944	M00619	V$ALX4_01
571	0.00373123199123424	0.882084922202012	0.889695984755916	M00119	V$MAX_01
572	0.00372536026617092	0.823771937280832	0.830868613178749	M00973	V$E2A_Q6
573	0.00368601979917089	0.918482880418608	0.926311563847462	M00220	V$SREBP1_01
574	0.00364700697337228	0.29397087286733	0.296449900478332	M01408	V$BRN3C_01
575	0.00363540617207146	0.866377056263759	0.873659791854049	M00017	V$ATF_01
576	0.00363364981156811	0.0130331885690786	0.0131426919503415	M01132	V$SF1_Q6_01
577	0.00360726097650754	0.280745761780218	0.283087354396377	M01336	V$HOXA7_02
578	0.00359498335732489	0.278786697434093	0.28110400325025	M01489	V$NKX61_03
579	0.00359307076782615	0.882926362369254	0.890261423165971	M01003	V$HELIOSA_01
580	0.00358975858068867	0.874158127705188	0.881413622694032	M00122	V$USF_02
581	0.00358902398389288	0.689565162997172	0.695287364008407	M00159	V$CEBP_01
582	0.00357218361864266	0.904498688864811	0.911969103733238	M01163	V$ELK1_03
583	0.00356489160300118	0.82908851645081	0.835922069693193	M01013	V$IPF1_Q4_01
584	0.00354686405449635	0.861162114886241	0.868223985989303	M01386	V$EVX2_01
585	0.00353504754735007	0.851969317446912	0.858932433370321	M00254	V$CAAT_01
586	0.00353230041775025	0.83472362147275	0.841540465735451	M01266	V$ELF1_Q5
587	0.00352873103307517	0.880969406418598	0.88815662135096	M01223	V$P50P50_Q3
588	-0.00352399383227664	0.305409323284482	0.30294116894552	M01410	V$IRX4_01
589	0.003521123892972	0.827016202848352	0.833748647081747	M01181	V$NKX32_01
590	0.00349660624287276	0.896681546938704	0.903930080028717	M00328	V$PAX8_B
591	0.00347155580710345	0.861083589731493	0.867994290470324	M01395	V$MRG2_01
592	-0.00345272669183472	0.515829774242968	0.511745084472495	M01344	V$CDP_04
593	0.00344783874348847	0.878831425834284	0.885836186036413	M00077	V$GATA3_01
594	0.00344074916589127	0.891449525929262	0.89854019098159	M00821	V$NRF2_Q4
595	0.0034035903133505	0.820338992006986	0.826793293213432	M00621	V$CEBPDELTA_Q6
596	0.00339440897609226	0.899433388172557	0.906490827787993	M00201	V$CEBP_C
597	0.00338204916636273	0.711704314117519	0.717268316738597	M01598	V$ZBED6_01
598	0.00334978374221301	0.497474162948654	0.501326098015735	M01412	V$MSX1_02
599	0.00334303526349167	0.88332536557808	0.890151108667728	M00615	V$MYCMAX_03
600	0.00331796411997162	0.906791041550601	0.913745360950929	M00928	V$E2_Q6_01
601	0.00330989085886751	0.88345307367255	0.890211861990209	M01459	V$PREP1_01
602	0.00323526338678198	0.510206964752773	0.514021927928913	M01328	V$ISL2_01
603	0.00322509443966609	0.870549925918446	0.877038740333943	M01349	V$HB9_01
604	0.00317345295064514	0.852115911889978	0.858365251414639	M00466	V$HIF1_Q5
605	0.00316111373581495	0.927813904791643	0.934591852329138	M01220	V$STAT3STAT3_Q3
606	0.00315533573617695	0.892132638179267	0.898637967936618	M00647	V$LXR_Q3
607	0.00310735389066042	0.884044896323165	0.890392873115409	M00658	V$PU1_Q6
608	0.00309456250252931	0.915776920107797	0.922325586118943	M00186	V$SRF_Q6
609	0.00309120055314824	0.863572637649945	0.869741261113016	M01422	V$LHX61_02
610	0.00308147006866472	0.824413650333573	0.830283952579022	M00074	V$CETS1P54_02
611	0.00305639139399957	0.912108412294716	0.918550108064552	M00483	V$ATF6_01
612	0.0030524072627526	0.684978945318213	0.689810228420803	M00189	V$AP2_Q6
613	0.00304805002863627	0.849191099853327	0.855172021731967	M00947	V$CP2_02
614	0.00303310815118359	0.924436469789406	0.930915322278379	M00765	V$COUP_DR1_Q6
615	0.00303160393313955	0.888695797838014	0.894921064521985	M00492	V$STAT1_02
616	0.00302260902644119	0.893496852922875	0.899737115609243	M00796	V$USF_Q6_01
617	0.00301995381566025	0.916969503650338	0.92336805609861	M00036	V$VJUN_01
618	0.00301427239130865	0.865002187791034	0.871026720938131	M01231	V$ZNF515_01
619	0.00301357409104096	0.86339308903331	0.869405017279007	M01596	V$GLI3_01
620	0.00301204976916484	0.908406624266907	0.914728777533041	M00118	V$MYCMAX_01
621	0.00294920216937375	0.912011860493904	0.918226216869885	M01119	V$KAISO_01
622	0.00291419633508341	0.646901777064798	0.651257204209649	M00162	V$OCT1_06
623	0.00290247237855423	0.290721393891289	0.292670847123441	M01451	V$HOXB8_01
624	0.00290203514931198	0.253425013583629	0.25512411640487	M00999	V$AIRE_01
625	0.00289266703061176	0.921891971786791	0.928052831272441	M01165	V$ELK1_04
626	0.0028881212703307	0.925604093718241	0.931780007740409	M00512	V$PPARG_01
627	0.00288224216787463	0.912051093975972	0.918124149379163	M00731	V$OSF2_Q6
628	0.00288153667739149	0.923720861475911	0.929870111583612	M00801	V$CREB_Q3
629	0.00288130669434006	0.73145145308602	0.736320367424283	M01235	V$IPF1_03
630	0.00284987797781915	0.924123731910787	0.93020785225097	M00065	V$TAL1BETAE47_01
631	0.00284038536935838	0.0744153406290303	0.0749036290170028	M01082	V$BRCA_01
632	0.00280829978489479	0.909125622938062	0.9150233946773	M01070	V$CMAF_01
633	-0.00278386323982582	0.133351054258671	0.132498996862903	M00424	V$NKX61_01
634	0.00277822946595578	0.895617272946385	0.901364999756749	M01227	V$MAFB_01
635	0.00277326188874107	0.913547506124602	0.919399785865231	M00173	V$AP1_Q2
636	0.00277255189828201	0.926033981310539	0.93196472711199	M00185	V$NFY_Q6
637	0.00276989697270016	0.917503504451876	0.923373972392301	M00053	V$CREL_01
638	-0.00273297760042515	0.975306710491479	0.969188460742487	M01591	V$TAL1_01
639	0.00272277066998167	0.936448061786728	0.942337482020541	M00959	V$ER_Q6_02
640	0.00271674961515208	0.864421236157513	0.869845612503152	M01592	V$LBP9_01
641	0.00270826922374912	0.381810640968371	0.384199059264891	M00744	V$POU1F1_Q6
642	0.00270237755998098	0.941375442713474	0.947251370758713	M00717	V$PAX8_01
643	0.00270052226128453	0.934807873639997	0.94063878947652	M00271	V$AML1_01
644	0.00263480895768903	0.349262328088565	0.351387698523711	M01469	V$NKX61_02
645	-0.00262353613369459	0.152927875233405	0.152006835670444	M00472	V$FOXO4_01
646	0.00257244205196286	0.89795291875795	0.903287516925888	M00430	V$E2F1_Q4
647	0.00256479014079573	0.916616266287441	0.922045494665192	M00450	V$ZIC3_01
648	0.00255375705239386	0.90877774013639	0.914137316370478	M00068	V$HEN1_01
649	0.00254789768122016	0.89539640928134	0.900664916656953	M01207	V$ETS2_Q6
650	0.00254312671032846	0.893736874878967	0.89898574164175	M01657	V$GLI3_Q5_01
651	0.00252218961911028	0.861833601977825	0.86685331108527	M00322	V$MYCMAX_B
652	0.0025172847526921	0.888241494586031	0.893404925158527	M01240	V$BEN_01
653	0.002517246780642	0.936453283420424	0.941896891259987	M00414	V$AREB6_03
654	0.00251213790356726	0.933785525721874	0.93920257738082	M00513	V$ATF3_Q6
655	0.00248699262211995	0.747149845960687	0.751440682661012	M01233	V$IPF1_01
656	-0.0024693355195291	0.271073000285239	0.269536091928383	M01316	V$TST1_02
657	0.00246386250081554	0.602038665793329	0.605463890395656	M00493	V$STAT5A_03
658	0.00245557842492437	0.914165337085439	0.9193488312655	M01389	V$RAX_01
659	0.00244615793603202	0.877201191083515	0.882155955936722	M00498	V$STAT4_01
660	0.00244494043352609	0.958412341135848	0.963823115361236	M00766	V$LXR_DR4_Q3
661	0.00243865326457634	0.94183875911033	0.94714225455376	M01043	V$NKX25_Q5
662	0.00242929259671491	0.930224869793573	0.935442804906172	M00262	V$STAF_01
663	0.00240985053347767	0.643959066093358	0.647542253640423	M01455	V$EN2_01
664	0.00235771575472576	0.916535420737368	0.921524676630332	M01388	V$DLX5_01
665	0.00233210741550093	0.944242884078252	0.949326989352589	M00993	V$TAL1_Q6
666	0.00233148843790243	0.900924629186839	0.905774204186878	M00652	V$NRF1_Q6
667	0.00230907466295874	0.873951556520286	0.878610592599806	M01113	V$CACD_01
668	0.00228818873235577	0.948100864951116	0.953109353335114	M00528	V$PPARG_03
669	-0.00227808073075608	0.632886811339174	0.629575711300404	M00394	V$MSX1_01
